source_old,province,year,month,rows_old,temp_value_sum_old,temp_value_count_old,temp_sum_old,temp_missing_old,dew_value_sum_old,dew_value_count_old,dew_sum_old,dew_missing_old,humidity_value_sum_old,humidity_value_count_old,humidity_sum_old,humidity_missing_old,wspd_value_sum_old,wspd_value_count_old,wspd_sum_old,wspd_missing_old,wgust_value_sum_old,wgust_value_count_old,wgust_sum_old,wgust_missing_old,wdir_value_sum_old,wdir_value_count_old,wdir_sum_old,wdir_missing_old,precip_value_sum_old,precip_value_count_old,precip_sum_old,precip_missing_old,cloudcover_value_sum_old,cloudcover_value_count_old,cloudcover_sum_old,cloudcover_missing_old,sealevelpressure_value_sum_old,sealevelpressure_value_count_old,sealevelpressure_sum_old,sealevelpressure_missing_old,temp_mean_old,dew_mean_old,humidity_mean_old,wspd_mean_old,wgust_mean_old,wdir_mean_old,precip_mean_old,cloudcover_mean_old,sealevelpressure_mean_old,source_updated,rows_updated,temp_value_sum_updated,temp_value_count_updated,temp_sum_updated,temp_missing_updated,dew_value_sum_updated,dew_value_count_updated,dew_sum_updated,dew_missing_updated,humidity_value_sum_updated,humidity_value_count_updated,humidity_sum_updated,humidity_missing_updated,wspd_value_sum_updated,wspd_value_count_updated,wspd_sum_updated,wspd_missing_updated,wgust_value_sum_updated,wgust_value_count_updated,wgust_sum_updated,wgust_missing_updated,wdir_value_sum_updated,wdir_value_count_updated,wdir_sum_updated,wdir_missing_updated,precip_value_sum_updated,precip_value_count_updated,precip_sum_updated,precip_missing_updated,cloudcover_value_sum_updated,cloudcover_value_count_updated,cloudcover_sum_updated,cloudcover_missing_updated,sealevelpressure_value_sum_updated,sealevelpressure_value_count_updated,sealevelpressure_sum_updated,sealevelpressure_missing_updated,temp_mean_updated,dew_mean_updated,humidity_mean_updated,wspd_mean_updated,wgust_mean_updated,wdir_mean_updated,precip_mean_updated,cloudcover_mean_updated,sealevelpressure_mean_updated,_merge,row_diff,temp_mean_abs_diff,dew_mean_abs_diff,humidity_mean_abs_diff,wspd_mean_abs_diff,wgust_mean_abs_diff,wdir_mean_abs_diff,precip_mean_abs_diff,cloudcover_mean_abs_diff,sealevelpressure_mean_abs_diff,any_numeric_diff
old,Songkhla,2022,4,720,20192.7,720,0,0,17565.8,720,0,0,59088.28999999999,720,0,0,2721.1,720,0,0,0.0,0,0,720,51825.0,638,0,82,166.51999999999998,720,166.51999999999998,0,41244.600000000006,720,0,0,722115.3,716,0,4,28.045416666666668,24.396944444444443,82.06706944444444,3.7793055555555553,,81.23040752351098,0.23127777777777775,57.28416666666668,1008.5409217877095,updated,720,20192.699999999997,720,0,0,17565.8,720,0,0,59088.29,720,0,0,2721.1,720,0,0,0.0,0,0,720,51825.0,638,0,82,166.52,720,166.52,0,41244.600000000006,720,0,0,722115.3,716,0,4,28.04541666666666,24.396944444444443,82.06706944444444,3.7793055555555553,,81.23040752351098,0.2312777777777778,57.28416666666668,1008.5409217877095,both,0,7.105427357601002e-15,0.0,0.0,0.0,,0.0,5.551115123125783e-17,0.0,0.0,False
old,Suphan Buri,2022,4,716,7273.4,240,0,476,5413.700000000001,240,0,476,15775.1,240,0,476,1275.2,240,0,476,0.0,0,0,716,34914.0,235,0,481,117.50999999999999,716,117.50999999999999,0,12923.0,240,0,476,242107.3,240,0,476,30.305833333333332,22.557083333333335,65.72958333333334,5.3133333333333335,,148.57021276595745,0.16412011173184357,53.84583333333333,1008.7804166666666,updated,716,7273.4,240,0,476,5413.700000000001,240,0,476,15775.1,240,0,476,1275.1999999999998,240,0,476,0.0,0,0,716,34914.0,235,0,481,117.50999999999999,716,117.50999999999999,0,12923.0,240,0,476,242107.30000000002,240,0,476,30.305833333333332,22.557083333333335,65.72958333333334,5.313333333333333,,148.57021276595745,0.16412011173184357,53.84583333333333,1008.7804166666667,both,0,0.0,0.0,0.0,8.881784197001252e-16,,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Amnat Charoen,2022,8,744,20407.0,744,0,0,18398.8,744,0,0,64319.899999999994,744,0,0,3820.3999999999996,744,0,0,67.0,2,0,742,109423.0,643,0,101,463.17999999999995,744,463.17999999999995,0,45399.0,667,0,77,747032.0,742,0,2,27.428763440860216,24.729569892473116,86.45147849462364,5.13494623655914,33.5,170.17573872472784,0.6225537634408601,68.06446776611695,1006.7816711590297,updated,744,20407.0,744,0,0,18398.800000000003,744,0,0,64319.899999999994,744,0,0,3820.3999999999996,744,0,0,67.0,2,0,742,109423.0,643,0,101,463.18,744,463.18,0,45399.0,667,0,77,747032.0,742,0,2,27.428763440860216,24.729569892473123,86.45147849462364,5.13494623655914,33.5,170.17573872472784,0.6225537634408602,68.06446776611695,1006.7816711590297,both,0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,False
old,Chai Nat,2022,8,740,6983.3,246,0,494,5936.0,246,0,494,19404.22,246,0,494,485.8,246,0,494,0.0,0,0,740,39470.0,213,0,527,167.98,740,167.98,0,20343.8,246,0,494,247574.9,246,0,494,28.38739837398374,24.130081300813007,78.8789430894309,1.9747967479674797,,185.30516431924883,0.22699999999999998,82.69837398373983,1006.4020325203252,updated,740,6983.3,246,0,494,5936.0,246,0,494,19404.22,246,0,494,485.8,246,0,494,0.0,0,0,740,39470.0,213,0,527,167.98000000000002,740,167.98000000000002,0,20343.8,246,0,494,247574.9,246,0,494,28.38739837398374,24.130081300813007,78.8789430894309,1.9747967479674797,,185.30516431924883,0.22700000000000004,82.69837398373983,1006.4020325203252,both,0,0.0,0.0,0.0,0.0,,0.0,5.551115123125783e-17,0.0,0.0,False
old,Chiang Mai,2022,8,744,20220.2,744,0,0,17566.199999999997,744,0,0,61108.329999999994,744,0,0,4306.0,744,0,0,0.0,0,0,744,109982.0,557,0,187,273.27,744,273.27,0,54593.8,744,0,0,747750.1000000001,743,0,1,27.177688172043013,23.610483870967737,82.13485215053763,5.787634408602151,,197.45421903052065,0.36729838709677415,73.37876344086023,1006.3931359353971,updated,744,20220.2,744,0,0,17566.2,744,0,0,61108.33,744,0,0,4306.0,744,0,0,0.0,0,0,744,109982.0,557,0,187,273.27,744,273.27,0,54593.8,744,0,0,747750.1000000001,743,0,1,27.177688172043013,23.610483870967744,82.13485215053764,5.787634408602151,,197.45421903052065,0.36729838709677415,73.37876344086023,1006.3931359353971,both,0,0.0,7.105427357601002e-15,1.4210854715202004e-14,0.0,,0.0,0.0,0.0,0.0,False
old,Nakhon Ratchasima,2022,8,742,15601.7,558,0,184,13341.5,558,0,184,44556.64,558,0,184,3402.3,558,0,184,0.0,0,0,742,100751.0,453,0,289,158.82999999999998,742,158.82999999999998,0,35711.4,545,0,197,560696.5,557,0,185,27.96003584229391,23.909498207885303,79.85060931899642,6.09731182795699,,222.4083885209713,0.21405660377358487,65.52550458715596,1006.6364452423699,updated,742,15601.7,558,0,184,13341.5,558,0,184,44556.64,558,0,184,3402.3,558,0,184,0.0,0,0,742,100751.0,453,0,289,158.82999999999998,742,158.82999999999998,0,35711.4,545,0,197,560696.5,557,0,185,27.96003584229391,23.909498207885303,79.85060931899642,6.09731182795699,,222.4083885209713,0.21405660377358487,65.52550458715596,1006.6364452423699,both,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Songkhla,2022,8,744,20657.5,744,0,0,17682.100000000002,744,0,0,59664.78,744,0,0,3407.8,744,0,0,63.0,1,0,743,87754.0,695,0,49,90.2,744,90.2,0,50922.00000000001,744,0,0,748922.0,743,0,1,27.765456989247312,23.766263440860218,80.19459677419354,4.580376344086022,63.0,126.26474820143885,0.12123655913978496,68.44354838709678,1007.9703903095559,updated,744,20657.5,744,0,0,17682.1,744,0,0,59664.78,744,0,0,3407.8,744,0,0,63.0,1,0,743,87754.0,695,0,49,90.19999999999999,744,90.19999999999999,0,50922.0,744,0,0,748922.0,743,0,1,27.765456989247312,23.766263440860214,80.19459677419354,4.580376344086022,63.0,126.26474820143885,0.12123655913978493,68.44354838709677,1007.9703903095559,both,0,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.4210854715202004e-14,0.0,False
old,Suphan Buri,2022,8,740,7116.1,247,0,493,5932.6,247,0,493,18924.02,247,0,493,1094.4,247,0,493,0.0,0,0,740,45946.0,221,0,519,223.63000000000002,740,223.63000000000002,0,21132.4,247,0,493,248625.5,247,0,493,28.81012145748988,24.01862348178138,76.61546558704454,4.430769230769231,,207.9004524886878,0.3022027027027027,85.55627530364373,1006.580971659919,updated,740,7116.099999999999,247,0,493,5932.6,247,0,493,18924.02,247,0,493,1094.4,247,0,493,0.0,0,0,740,45946.0,221,0,519,223.63,740,223.63,0,21132.4,247,0,493,248625.5,247,0,493,28.810121457489878,24.01862348178138,76.61546558704454,4.430769230769231,,207.9004524886878,0.3022027027027027,85.55627530364373,1006.580971659919,both,0,3.552713678800501e-15,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Amnat Charoen,2022,12,744,17126.2,743,0,1,12427.8,743,0,1,51839.479999999996,743,0,1,8994.3,743,0,1,717.8000000000001,13,0,731,43341.0,742,0,2,0.0,744,0.0,0,18699.4,471,0,273,753250.0,743,0,1,23.05006729475101,16.726514131897712,69.77049798115746,12.105383580080753,55.21538461538462,58.411051212938006,0.0,39.70148619957538,1013.7954239569314,updated,744,17126.199999999997,743,0,1,12427.8,743,0,1,51839.479999999996,743,0,1,8994.3,743,0,1,717.8,13,0,731,43341.0,742,0,2,0.0,744,0.0,0,18699.4,471,0,273,753250.0,743,0,1,23.050067294751006,16.726514131897712,69.77049798115746,12.105383580080753,55.215384615384615,58.411051212938006,0.0,39.70148619957538,1013.7954239569314,both,0,3.552713678800501e-15,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0,False
old,Chai Nat,2022,12,740,6136.2,247,0,493,4586.0,247,0,493,17378.04,247,0,493,520.3,247,0,493,0.0,0,0,740,18942.0,193,0,547,8.66,740,8.66,0,12116.4,247,0,493,250187.10000000003,247,0,493,24.842914979757083,18.5668016194332,70.35643724696357,2.1064777327935222,,98.14507772020725,0.011702702702702702,49.05425101214575,1012.9032388663969,updated,740,6136.2,247,0,493,4586.0,247,0,493,17378.04,247,0,493,520.3,247,0,493,0.0,0,0,740,18942.0,193,0,547,8.66,740,8.66,0,12116.4,247,0,493,250187.1,247,0,493,24.842914979757083,18.5668016194332,70.35643724696357,2.1064777327935222,,98.14507772020725,0.011702702702702702,49.05425101214575,1012.9032388663968,both,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.1368683772161603e-13,False
old,Chiang Mai,2022,12,744,17635.5,743,0,1,13512.7,743,0,1,54230.72,743,0,1,3468.2,743,0,1,0.0,0,0,744,90226.0,483,0,261,62.7,744,62.7,0,28257.800000000003,711,0,33,753281.5,743,0,1,23.735531628532975,18.186675639300134,72.98885598923285,4.667833109017496,,186.80331262939958,0.0842741935483871,39.743741209564,1013.8378196500673,updated,744,17635.5,743,0,1,13512.7,743,0,1,54230.72,743,0,1,3468.2,743,0,1,0.0,0,0,744,90226.0,483,0,261,62.7,744,62.7,0,28257.800000000003,711,0,33,753281.5,743,0,1,23.735531628532975,18.186675639300134,72.98885598923285,4.667833109017496,,186.80331262939958,0.0842741935483871,39.743741209564,1013.8378196500673,both,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,False
old,Nakhon Ratchasima,2022,12,742,14085.0,620,0,122,10884.3,620,0,122,46226.2,620,0,122,4036.6999999999994,620,0,122,0.0,0,0,742,39935.0,535,0,207,4.489999999999999,742,4.489999999999999,0,14723.999999999998,461,0,281,628543.7999999999,620,0,122,22.717741935483872,17.55532258064516,74.55838709677418,6.510806451612902,,74.64485981308411,0.00605121293800539,31.93926247288503,1013.780322580645,updated,742,14085.0,620,0,122,10884.300000000001,620,0,122,46226.2,620,0,122,4036.7,620,0,122,0.0,0,0,742,39935.0,535,0,207,4.489999999999999,742,4.489999999999999,0,14724.0,461,0,281,628543.8,620,0,122,22.717741935483872,17.555322580645164,74.55838709677418,6.510806451612903,,74.64485981308411,0.00605121293800539,31.939262472885034,1013.7803225806452,both,0,0.0,3.552713678800501e-15,0.0,8.881784197001252e-16,,0.0,0.0,3.552713678800501e-15,2.2737367544323206e-13,False
old,Songkhla,2022,12,744,19014.199999999997,744,0,0,17331.2,744,0,0,65547.34,744,0,0,4858.200000000001,744,0,0,37.1,1,0,743,80147.0,722,0,22,1011.61,744,1011.61,0,58667.600000000006,744,0,0,751233.6000000001,744,0,0,25.55672043010752,23.29462365591398,88.10126344086021,6.529838709677421,37.1,111.00692520775624,1.3596908602150537,78.85430107526882,1009.7225806451614,updated,744,19014.2,744,0,0,17331.2,744,0,0,65547.34,744,0,0,4858.200000000001,744,0,0,37.1,1,0,743,80147.0,722,0,22,1011.6100000000001,744,1011.6100000000001,0,58667.600000000006,744,0,0,751233.6,744,0,0,25.55672043010753,23.29462365591398,88.10126344086021,6.529838709677421,37.1,111.00692520775624,1.359690860215054,78.85430107526882,1009.7225806451613,both,0,7.105427357601002e-15,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,0.0,1.1368683772161603e-13,False
old,Suphan Buri,2022,12,740,6291.700000000001,247,0,493,4982.5,247,0,493,18240.909999999996,247,0,493,1008.8000000000001,247,0,493,0.0,0,0,740,17122.0,217,0,523,11.04,740,11.04,0,11132.3,247,0,493,250070.0,247,0,493,25.472469635627533,20.172064777327936,73.84983805668014,4.08421052631579,,78.90322580645162,0.014918918918918918,45.070040485829956,1012.4291497975709,updated,740,6291.700000000001,247,0,493,4982.5,247,0,493,18240.91,247,0,493,1008.8,247,0,493,0.0,0,0,740,17122.0,217,0,523,11.04,740,11.04,0,11132.3,247,0,493,250070.0,247,0,493,25.472469635627533,20.172064777327936,73.84983805668016,4.084210526315789,,78.90322580645162,0.014918918918918918,45.070040485829956,1012.4291497975709,both,0,0.0,0.0,1.4210854715202004e-14,8.881784197001252e-16,,0.0,0.0,0.0,0.0,False
